
Parameter File Name is: fuzzer.params

Setting up Fitness Function.....Fuzzer with Genetic Algorithm

1	0	4	0.8533333333333334	0.7395801635273664
1	1	4	1.2666666666666666	0.7773264072233609
1	2	4	1.63	0.8576431888990216
1	3	4	2.0	0.7715683545561653
1	4	5	2.3633333333333333	0.8682367220834053
1	5	6	2.7066666666666666	0.8735937896145239
1	6	6	3.026666666666667	0.9103394689443874
1	7	6	3.42	0.9661148619193292
1	8	6	3.67	0.9578578385104892
1	9	6	3.9266666666666667	0.9922554063986309
1	10	6	4.193333333333333	0.9759425024641271
1	11	6	4.443333333333333	0.9361499941751875
1	12	6	4.576666666666667	0.9275361447881788
1	13	6	4.63	0.9179189783614463
1	14	6	4.76	0.8474237961616397
1	15	6	4.8	0.8460018106039434
1	16	6	4.876666666666667	0.8547265139217873
1	17	6	4.873333333333333	0.9382019854169763
1	18	7	4.886666666666667	0.9183136112011404
1	19	7	4.953333333333333	0.9021465792154779
1	20	7	4.97	0.9480308759771585
1	21	7	4.99	0.9898650291427278
1	22	7	5.043333333333333	1.0156577957572603
1	23	7	5.113333333333333	1.047607030581586
1	24	7	5.21	1.0597058972322293
1	25	7	5.1866666666666665	1.0750230092686763
1	26	7	5.196666666666666	1.0432081125591637
1	27	7	5.213333333333333	1.035081414190318
1	28	7	5.31	1.0540097033943752
1	29	7	5.283333333333333	1.0520193461010066
1	30	7	5.256666666666667	1.0682975965235588
1	31	7	5.303333333333334	1.1084905924427166
1	32	7	5.35	1.066752017209593
1	33	7	5.316666666666666	1.1107812591028596
1	34	7	5.376666666666667	1.0979407094924378
1	35	7	5.326666666666667	1.0788118490145227
1	36	7	5.366666666666666	1.111909783560765
1	37	7	5.3966666666666665	1.0534172242675273
1	38	7	5.37	1.0971687491967896
1	39	7	5.363333333333333	1.059116604611016
1	40	7	5.37	1.0015539765249688
1	41	7	5.3933333333333335	1.0594165534235245
1	42	7	5.39	1.0431653655739885
1	43	7	5.423333333333333	1.0525278802409468
1	44	7	5.463333333333333	1.0126237761027785
1	45	7	5.496666666666667	0.9831297145720234
1	46	7	5.533333333333333	0.9301106969518024
1	47	7	5.523333333333333	0.962224058810316
1	48	7	5.573333333333333	0.8834916035825658
1	49	7	5.66	0.8642277663365269
1	50	7	5.6433333333333335	0.8436991860911823
1	51	7	5.6433333333333335	0.8236403951709823
1	52	7	5.656666666666666	0.7963895675903722
1	53	7	5.673333333333333	0.8259719452884368
1	54	7	5.72	0.8229159346199972
1	55	7	5.696666666666666	0.7831773605955356
1	56	7	5.6866666666666665	0.854941697765106
1	57	7	5.74	0.7308765983438564
1	58	7	5.713333333333333	0.7067440692974921
1	59	7	5.74	0.7262861962036622
1	60	7	5.81	0.6991872969771268
1	61	7	5.736666666666666	0.7365213969165745
1	62	7	5.77	0.7156399012264633
1	63	7	5.76	0.7422284082635497
1	64	7	5.746666666666667	0.768847173028424
1	65	7	5.716666666666667	0.8115319891746305
1	66	7	5.786666666666667	0.7277276371935719
1	67	7	5.823333333333333	0.7168228550863441
1	68	7	5.833333333333333	0.7168928371955563
1	69	7	5.796666666666667	0.7143925704432891
1	70	7	5.803333333333334	0.7526911954277618
1	71	7	5.883333333333334	0.777864039384849
1	72	8	5.91	0.8271521033079031
1	73	8	5.973333333333334	0.7491057470676993
1	74	8	5.993333333333333	0.7758621629356186
1	75	8	6.006666666666667	0.8178335576278096
1	76	8	6.0	0.7672214559967716
1	77	8	5.953333333333333	0.89095542018559
1	78	8	5.95	0.9715862973047571
1	79	8	5.983333333333333	1.0230073487881055
1	80	8	6.066666666666666	0.954949554195971
1	81	8	6.066666666666666	0.9688573186501164
1	82	8	6.09	0.9371022009989389
1	83	8	6.096666666666667	0.947089656940232
1	84	8	6.076666666666667	0.9663859970044268
1	85	8	6.153333333333333	0.9484129793962014
1	86	8	6.14	1.0602580616013433
1	87	8	6.263333333333334	1.1066788222459039
1	88	8	6.283333333333333	1.0740425722687652
1	89	8	6.376666666666667	1.0948903316542964
1	90	8	6.38	1.1104249088798714
1	91	8	6.3566666666666665	1.1374392801121418
1	92	8	6.493333333333333	1.086534589233536
1	93	8	6.443333333333333	1.0819848394802518
1	94	8	6.446666666666666	1.0476070305815877
1	95	8	6.486666666666666	1.026320287889377
1	96	8	6.416666666666667	1.0131520843596786
1	97	8	6.36	1.0743591073932397
1	98	8	6.333333333333333	1.0674049841662552
1	99	8	6.376666666666667	1.1220452340464604
1	100	8	6.46	1.051388634236014
1	101	8	6.516666666666667	1.0164477897329818
1	102	8	6.433333333333334	1.06583719142166
1	103	8	6.46	1.0980676246758236
1	104	8	6.45	1.076116515927919
1	105	8	6.466666666666667	1.032363697979175
1	106	8	6.386666666666667	1.071283209335533
1	107	8	6.41	1.0546441331044505
1	108	8	6.45	0.9920250563239731
1	109	8	6.43	1.010860754447884
1	110	8	6.55	1.0087410611391279
1	111	8	6.583333333333333	1.0327685729661682
1	112	8	6.59	0.9512709329943101
1	113	8	6.53	1.0389247078085022
1	114	8	6.48	1.0196727129189882
1	115	8	6.6066666666666665	0.9841327551817518
1	116	8	6.66	1.0494782905206979
1	117	8	6.743333333333333	1.0267926923186015
1	118	8	6.666666666666667	1.0193227909069964
1	119	8	6.713333333333333	0.9803191526363442
1	120	8	6.65	1.0120511309409204
1	121	8	6.726666666666667	1.0781916401697769
1	122	8	6.796666666666667	1.0224841326694303
1	123	8	6.85	1.0477719632422513
1	124	8	6.883333333333334	0.9727330504891532
1	125	8	6.763333333333334	1.0635283403171483
1	126	8	6.79	1.0438063865369154
